ID,SDC_GENDER,SDC_INCOME
SYN_58621163,1,4
SYN_58621164,1,6
SYN_58621165,2,7
SYN_58621166,2,NA
SYN_58621167,1,6
SYN_58621168,1,6
SYN_58621169,2,5
SYN_58621170,1,6
SYN_58621171,2,NA
SYN_58621172,1,5
SYN_58621173,2,7
SYN_58621174,2,5
SYN_58621175,2,5
SYN_58621176,2,3
SYN_58621177,1,7
SYN_58621178,1,3
SYN_58621179,2,2
SYN_58621180,2,3
SYN_58621181,2,3
SYN_58621182,1,4
SYN_58621183,2,4
SYN_58621184,2,2
SYN_58621185,1,4
SYN_58621186,2,NA
SYN_58621187,2,1
SYN_58621188,1,5
SYN_58621189,2,5
SYN_58621190,2,4
SYN_58621191,1,4
SYN_58621192,1,2
SYN_58621193,2,2
SYN_58621194,2,5
SYN_58621195,2,4
SYN_58621196,1,3
SYN_58621197,2,3
SYN_58621198,2,2
SYN_58621199,1,8
SYN_58621200,2,7
SYN_58621201,1,4
SYN_58621202,2,NA
SYN_58621203,1,8
SYN_58621204,1,3
SYN_58621205,2,4
SYN_58621206,2,4
SYN_58621207,2,6
SYN_58621208,1,NA
SYN_58621209,2,8
SYN_58621210,2,4
SYN_58621211,2,4
SYN_58621212,2,6
SYN_58621213,2,5
SYN_58621214,1,6
SYN_58621215,2,6
SYN_58621216,2,5
SYN_58621217,2,4
SYN_58621218,2,5
SYN_58621219,2,6
SYN_58621220,2,5
SYN_58621221,1,5
SYN_58621222,2,NA
SYN_58621223,1,5
SYN_58621224,2,5
SYN_58621225,2,5
SYN_58621226,2,5
SYN_58621227,2,5
SYN_58621228,2,5
SYN_58621229,2,5
SYN_58621230,2,3
SYN_58621231,2,3
SYN_58621232,2,6
SYN_58621233,2,3
SYN_58621234,2,5
SYN_58621235,2,3
SYN_58621236,2,4
SYN_58621237,1,6
SYN_58621238,2,6
SYN_58621239,1,5
SYN_58621240,2,3
SYN_58621241,2,2
SYN_58621242,2,3
SYN_58621243,2,5
SYN_58621244,2,5
SYN_58621245,2,NA
SYN_58621246,2,NA
SYN_58621247,1,4
SYN_58621248,2,6
SYN_58621249,2,5
SYN_58621250,2,6
SYN_58621251,1,4
SYN_58621252,2,4
SYN_58621253,1,3
SYN_58621254,1,3
SYN_58621255,1,5
SYN_58621256,2,5
SYN_58621257,2,8
SYN_58621258,2,4
SYN_58621259,2,4
SYN_58621260,1,7
SYN_58621261,2,5
SYN_58621262,2,6
SYN_58621263,2,4
SYN_58621264,1,5
SYN_58621265,2,3
SYN_58621266,2,5
SYN_58621267,2,6
SYN_58621268,1,5
SYN_58621269,2,4
SYN_58621270,1,4
SYN_58621271,1,NA
SYN_58621272,2,4
SYN_58621273,2,4
SYN_58621274,1,4
SYN_58621275,1,6
SYN_58621276,2,3
SYN_58621277,2,3
SYN_58621278,2,3
SYN_58621279,2,4
SYN_58621280,2,7
SYN_58621281,2,5
SYN_58621282,1,6
SYN_58621283,2,5
SYN_58621284,2,6
SYN_58621285,1,3
SYN_58621286,2,4
SYN_58621287,1,6
SYN_58621288,2,3
SYN_58621289,2,5
SYN_58621290,2,7
SYN_58621291,2,6
SYN_58621292,2,5
SYN_58621293,2,NA
SYN_58621294,2,NA
SYN_58621295,2,NA
SYN_58621296,2,5
SYN_58621297,2,2
SYN_58621298,2,6
SYN_58621299,1,7
SYN_58621300,2,3
SYN_58621301,2,6
SYN_58621302,2,6
SYN_58621303,2,3
SYN_58621304,2,3
SYN_58621305,2,7
SYN_58621306,1,4
SYN_58621307,1,6
SYN_58621308,2,4
SYN_58621309,2,6
SYN_58621310,2,1
SYN_58621311,2,NA
SYN_58621312,1,NA
SYN_58621313,2,5
SYN_58621314,2,3
SYN_58621315,2,6
SYN_58621316,2,4
SYN_58621317,2,4
SYN_58621318,1,6
SYN_58621319,2,3
SYN_58621320,2,3
SYN_58621321,2,4
SYN_58621322,2,4
SYN_58621323,1,6
SYN_58621324,2,3
SYN_58621325,2,5
SYN_58621326,2,3
SYN_58621327,1,3
SYN_58621328,1,4
SYN_58621329,2,5
SYN_58621330,2,4
SYN_58621331,1,6
SYN_58621332,2,4
SYN_58621333,2,3
SYN_58621334,2,NA
SYN_58621335,2,4
SYN_58621336,2,6
SYN_58621337,1,5
SYN_58621338,2,8
SYN_58621339,1,4
SYN_58621340,2,5
SYN_58621341,2,5
SYN_58621342,2,5
SYN_58621343,2,NA
SYN_58621344,2,4
SYN_58621345,2,NA
SYN_58621346,2,6
SYN_58621347,2,3
SYN_58621348,2,NA
SYN_58621349,1,4
SYN_58621350,1,6
SYN_58621351,2,4
SYN_58621352,2,3
SYN_58621353,1,7
SYN_58621354,2,5
SYN_58621355,2,4
SYN_58621356,2,4
SYN_58621357,2,5
SYN_58621358,2,3
SYN_58621359,2,8
SYN_58621360,2,3
SYN_58621361,1,4
SYN_58621362,1,5
SYN_58621363,2,4
SYN_58621364,2,5
SYN_58621365,2,NA
SYN_58621366,2,6
SYN_58621367,2,2
SYN_58621368,1,5
SYN_58621369,2,6
SYN_58621370,1,4
SYN_58621371,2,3
SYN_58621372,1,5
SYN_58621373,2,NA
SYN_58621374,1,5
SYN_58621375,2,6
SYN_58621376,1,4
SYN_58621377,2,6
SYN_58621378,1,NA
SYN_58621379,2,3
SYN_58621380,2,NA
SYN_58621381,2,5
SYN_58621382,2,5
SYN_58621383,2,6
SYN_58621384,2,3
SYN_58621385,2,5
SYN_58621386,2,6
SYN_58621387,1,6
SYN_58621388,2,5
SYN_58621389,2,5
SYN_58621390,2,2
SYN_58621391,2,5
SYN_58621392,2,3
SYN_58621393,2,5
SYN_58621394,1,5
SYN_58621395,1,7
SYN_58621396,2,3
SYN_58621397,2,6
SYN_58621398,2,5
SYN_58621399,1,3
SYN_58621400,2,5
SYN_58621401,1,4
SYN_58621402,2,3
SYN_58621403,1,6
SYN_58621404,2,4
SYN_58621405,1,5
SYN_58621406,2,3
SYN_58621407,1,NA
SYN_58621408,2,3
SYN_58621409,2,5
SYN_58621410,1,6
SYN_58621411,2,4
SYN_58621412,2,3
SYN_58621413,1,8
SYN_58621414,2,6
SYN_58621415,2,4
SYN_58621416,2,5
SYN_58621417,1,NA
SYN_58621418,2,3
SYN_58621419,2,5
SYN_58621420,1,5
SYN_58621421,2,4
SYN_58621422,2,NA
SYN_58621423,2,6
SYN_58621424,2,4
SYN_58621425,1,3
SYN_58621426,1,4
SYN_58621427,2,3
SYN_58621428,2,3
SYN_58621429,2,3
SYN_58621430,1,7
SYN_58621431,2,3
SYN_58621432,2,NA
SYN_58621433,2,5
SYN_58621434,1,3
SYN_58621435,2,7
SYN_58621436,2,4
SYN_58621437,2,7
SYN_58621438,1,4
SYN_58621439,1,3
SYN_58621440,2,3
SYN_58621441,1,3
SYN_58621442,2,3
SYN_58621443,1,NA
SYN_58621444,2,2
SYN_58621445,2,6
SYN_58621446,1,6
SYN_58621447,2,6
SYN_58621448,2,3
SYN_58621449,1,3
SYN_58621450,2,NA
SYN_58621451,2,5
SYN_58621452,1,4
SYN_58621453,2,6
SYN_58621454,2,4
SYN_58621455,2,6
SYN_58621456,2,6
SYN_58621457,2,4
SYN_58621458,2,4
SYN_58621459,1,5
SYN_58621460,2,NA
SYN_58621461,2,NA
SYN_58621462,2,6
SYN_58621463,2,3
SYN_58621464,2,1
SYN_58621465,2,6
SYN_58621466,1,NA
SYN_58621467,2,4
SYN_58621468,2,2
SYN_58621469,2,4
SYN_58621470,2,7
SYN_58621471,2,5
SYN_58621472,2,6
SYN_58621473,2,7
SYN_58621474,2,NA
SYN_58621475,1,5
SYN_58621476,2,7
SYN_58621477,2,6
SYN_58621478,2,6
SYN_58621479,2,2
SYN_58621480,1,6
SYN_58621481,2,6
SYN_58621482,1,7
SYN_58621483,1,3
SYN_58621484,2,7
SYN_58621485,2,6
SYN_58621486,1,6
SYN_58621487,2,4
SYN_58621488,2,5
SYN_58621489,1,6
SYN_58621490,1,NA
SYN_58621491,2,4
SYN_58621492,1,4
SYN_58621493,1,3
SYN_58621494,2,3
SYN_58621495,1,6
SYN_58621496,2,3
SYN_58621497,2,7
SYN_58621498,2,2
SYN_58621499,2,NA
SYN_58621500,2,4
SYN_58621501,2,3
SYN_58621502,2,6
SYN_58621503,2,3
SYN_58621504,1,NA
SYN_58621505,2,4
SYN_58621506,2,3
SYN_58621507,1,5
SYN_58621508,2,7
SYN_58621509,2,6
SYN_58621510,2,2
SYN_58621511,1,6
SYN_58621512,2,6
SYN_58621513,2,NA
SYN_58621514,1,2
SYN_58621515,2,3
SYN_58621516,2,6
SYN_58621517,2,6
SYN_58621518,2,6
SYN_58621519,2,5
SYN_58621520,2,3
SYN_58621521,2,2
SYN_58621522,2,2
SYN_58621523,2,6
SYN_58621524,1,NA
SYN_58621525,2,6
SYN_58621526,2,2
SYN_58621527,2,1
SYN_58621528,1,3
SYN_58621529,2,6
SYN_58621530,1,NA
SYN_58621531,2,3
SYN_58621532,2,NA
SYN_58621533,1,6
SYN_58621534,2,6
SYN_58621535,2,4
SYN_58621536,1,8
SYN_58621537,1,3
SYN_58621538,2,6
SYN_58621539,1,NA
SYN_58621540,1,3
SYN_58621541,2,6
SYN_58621542,1,NA
SYN_58621543,2,NA
SYN_58621544,2,6
SYN_58621545,2,5
SYN_58621546,2,5
SYN_58621547,2,5
SYN_58621548,2,3
SYN_58621549,1,3
SYN_58621550,2,NA
SYN_58621551,1,8
SYN_58621552,2,3
SYN_58621553,1,4
SYN_58621554,2,5
SYN_58621555,1,3
SYN_58621556,1,5
SYN_58621557,1,4
SYN_58621558,1,3
SYN_58621559,2,3
SYN_58621560,2,6
SYN_58621561,2,4
SYN_58621562,2,3
SYN_58621563,1,6
SYN_58621564,2,6
SYN_58621565,2,6
SYN_58621566,2,7
SYN_58621567,1,1
SYN_58621568,2,3
SYN_58621569,2,6
SYN_58621570,1,6
SYN_58621571,2,6
SYN_58621572,1,NA
SYN_58621573,2,4
SYN_58621574,2,3
SYN_58621575,1,3
SYN_58621576,2,5
SYN_58621577,2,3
SYN_58621578,2,4
SYN_58621579,2,7
SYN_58621580,1,6
SYN_58621581,2,5
SYN_58621582,2,7
SYN_58621583,2,4
SYN_58621584,2,3
SYN_58621585,2,3
SYN_58621586,2,2
SYN_58621587,2,3
SYN_58621588,2,NA
SYN_58621589,1,5
SYN_58621590,2,6
SYN_58621591,2,4
SYN_58621592,2,6
SYN_58621593,2,3
SYN_58621594,2,5
SYN_58621595,2,3
SYN_58621596,1,7
SYN_58621597,2,3
SYN_58621598,2,NA
SYN_58621599,2,3
SYN_58621600,1,5
SYN_58621601,2,6
SYN_58621602,1,4
SYN_58621603,2,NA
SYN_58621604,2,8
SYN_58621605,1,8
SYN_58621606,2,4
SYN_58621607,2,5
SYN_58621608,2,3
SYN_58621609,1,4
SYN_58621610,2,2
SYN_58621611,2,4
SYN_58621612,1,4
SYN_58621613,2,2
SYN_58621614,2,4
SYN_58621615,2,NA
SYN_58621616,2,2
SYN_58621617,2,6
SYN_58621618,2,6
SYN_58621619,2,8
SYN_58621620,2,5
SYN_58621621,2,5
SYN_58621622,2,6
SYN_58621623,1,NA
SYN_58621624,1,8
SYN_58621625,2,3
SYN_58621626,2,6
SYN_58621627,1,8
SYN_58621628,2,4
SYN_58621629,2,4
SYN_58621630,1,4
SYN_58621631,1,6
SYN_58621632,2,8
SYN_58621633,1,6
SYN_58621634,1,5
SYN_58621635,2,4
SYN_58621636,2,4
SYN_58621637,1,NA
SYN_58621638,2,6
SYN_58621639,2,5
SYN_58621640,1,8
SYN_58621641,1,7
SYN_58621642,2,4
SYN_58621643,2,NA
SYN_58621644,2,7
SYN_58621645,2,4
SYN_58621646,1,2
SYN_58621647,1,5
SYN_58621648,2,4
SYN_58621649,2,6
SYN_58621650,2,6
SYN_58621651,2,3
SYN_58621652,2,NA
SYN_58621653,1,3
SYN_58621654,1,5
SYN_58621655,1,7
SYN_58621656,2,6
SYN_58621657,2,7
SYN_58621658,2,3
SYN_58621659,2,3
SYN_58621660,2,3
SYN_58621661,1,5
SYN_58621662,1,3
SYN_58621663,1,4
SYN_58621664,2,3
SYN_58621665,2,6
SYN_58621666,2,5
SYN_58621667,1,5
SYN_58621668,2,NA
SYN_58621669,2,4
SYN_58621670,1,6
SYN_58621671,1,4
SYN_58621672,2,3
SYN_58621673,1,3
SYN_58621674,1,6
SYN_58621675,2,5
SYN_58621676,1,6
SYN_58621677,1,3
SYN_58621678,2,8
SYN_58621679,1,5
SYN_58621680,2,2
SYN_58621681,1,7
SYN_58621682,2,4
SYN_58621683,2,5
SYN_58621684,2,NA
SYN_58621685,2,4
SYN_58621686,2,3
SYN_58621687,2,6
SYN_58621688,1,8
SYN_58621689,2,3
SYN_58621690,1,NA
SYN_58621691,2,NA
SYN_58621692,2,6
SYN_58621693,1,3
SYN_58621694,2,4
SYN_58621695,1,6
SYN_58621696,1,4
SYN_58621697,2,7
SYN_58621698,1,6
SYN_58621699,1,4
SYN_58621700,1,6
SYN_58621701,2,3
SYN_58621702,2,6
SYN_58621703,2,3
SYN_58621704,1,4
SYN_58621705,2,5
SYN_58621706,2,4
SYN_58621707,2,NA
SYN_58621708,1,3
SYN_58621709,2,7
SYN_58621710,2,7
SYN_58621711,2,8
SYN_58621712,2,NA
SYN_58621713,1,5
SYN_58621714,1,NA
SYN_58621715,2,4
SYN_58621716,2,3
SYN_58621717,2,NA
SYN_58621718,2,6
SYN_58621719,1,8
SYN_58621720,1,3
SYN_58621721,1,4
SYN_58621722,2,7
SYN_58621723,2,6
SYN_58621724,2,3
SYN_58621725,2,5
SYN_58621726,2,6
SYN_58621727,1,3
SYN_58621728,2,NA
SYN_58621729,2,3
SYN_58621730,2,4
SYN_58621731,1,5
SYN_58621732,2,4
SYN_58621733,2,4
SYN_58621734,1,4
SYN_58621735,2,6
SYN_58621736,2,4
SYN_58621737,2,6
SYN_58621738,2,8
SYN_58621739,1,4
SYN_58621740,2,5
SYN_58621741,2,NA
SYN_58621742,2,2
SYN_58621743,2,8
SYN_58621744,2,6
SYN_58621745,2,3
SYN_58621746,2,4
SYN_58621747,2,4
SYN_58621748,2,2
SYN_58621749,2,5
SYN_58621750,2,5
SYN_58621751,2,7
SYN_58621752,2,5
SYN_58621753,1,NA
SYN_58621754,2,NA
SYN_58621755,1,4
SYN_58621756,2,6
SYN_58621757,2,4
SYN_58621758,2,3
SYN_58621759,2,3
SYN_58621760,1,7
SYN_58621761,2,4
SYN_58621762,2,3
SYN_58621763,1,5
SYN_58621764,2,5
SYN_58621765,2,4
SYN_58621766,1,3
SYN_58621767,1,5
SYN_58621768,2,NA
SYN_58621769,2,6
SYN_58621770,1,6
SYN_58621771,2,3
SYN_58621772,2,3
SYN_58621773,2,5
SYN_58621774,1,8
SYN_58621775,2,NA
SYN_58621776,2,7
SYN_58621777,2,5
SYN_58621778,2,1
SYN_58621779,2,6
SYN_58621780,2,6
SYN_58621781,1,5
SYN_58621782,2,4
SYN_58621783,1,NA
SYN_58621784,1,4
SYN_58621785,1,3
SYN_58621786,1,NA
SYN_58621787,2,7
SYN_58621788,1,3
SYN_58621789,2,5
SYN_58621790,2,5
SYN_58621791,2,6
SYN_58621792,2,8
SYN_58621793,2,4
SYN_58621794,1,6
SYN_58621795,2,7
SYN_58621796,2,6
SYN_58621797,2,5
SYN_58621798,1,2
SYN_58621799,2,NA
SYN_58621800,1,3
SYN_58621801,2,6
SYN_58621802,2,6
SYN_58621803,1,3
SYN_58621804,2,3
SYN_58621805,2,6
SYN_58621806,1,6
SYN_58621807,2,5
SYN_58621808,2,3
SYN_58621809,2,3
SYN_58621810,2,4
SYN_58621811,2,1
SYN_58621812,2,4
SYN_58621813,2,6
SYN_58621814,2,5
SYN_58621815,1,5
SYN_58621816,2,5
SYN_58621817,2,4
SYN_58621818,2,4
SYN_58621819,2,5
SYN_58621820,2,8
SYN_58621821,2,7
SYN_58621822,2,5
SYN_58621823,1,4
SYN_58621824,2,6
SYN_58621825,1,3
SYN_58621826,2,7
SYN_58621827,1,5
SYN_58621828,2,5
SYN_58621829,2,7
SYN_58621830,1,6
SYN_58621831,1,NA
SYN_58621832,2,5
SYN_58621833,2,7
SYN_58621834,2,6
SYN_58621835,1,5
SYN_58621836,2,3
SYN_58621837,2,4
SYN_58621838,2,5
SYN_58621839,2,6
SYN_58621840,2,NA
SYN_58621841,2,5
SYN_58621842,2,7
SYN_58621843,2,6
SYN_58621844,2,4
SYN_58621845,2,3
SYN_58621846,2,4
SYN_58621847,2,6
SYN_58621848,2,6
SYN_58621849,2,6
SYN_58621850,2,3
SYN_58621851,2,3
SYN_58621852,2,4
SYN_58621853,1,NA
SYN_58621854,2,NA
SYN_58621855,2,4
SYN_58621856,2,4
SYN_58621857,1,5
SYN_58621858,1,6
SYN_58621859,1,6
SYN_58621860,2,4
SYN_58621861,2,6
SYN_58621862,2,4
SYN_58621863,2,3
SYN_58621864,1,3
SYN_58621865,2,NA
SYN_58621866,1,5
SYN_58621867,2,6
SYN_58621868,2,2
SYN_58621869,2,3
SYN_58621870,2,6
SYN_58621871,2,6
SYN_58621872,2,4
SYN_58621873,2,5
SYN_58621874,2,6
SYN_58621875,1,3
SYN_58621876,2,8
SYN_58621877,2,4
SYN_58621878,2,4
SYN_58621879,1,5
SYN_58621880,2,6
SYN_58621881,1,3
SYN_58621882,2,4
SYN_58621883,2,3
SYN_58621884,2,5
SYN_58621885,2,2
SYN_58621886,2,NA
SYN_58621887,2,4
SYN_58621888,2,4
SYN_58621889,1,4
SYN_58621890,1,7
SYN_58621891,2,4
SYN_58621892,1,4
SYN_58621893,2,5
SYN_58621894,2,4
SYN_58621895,1,NA
SYN_58621896,1,2
SYN_58621897,1,3
SYN_58621898,1,5
SYN_58621899,2,NA
SYN_58621900,1,5
SYN_58621901,2,6
SYN_58621902,2,4
SYN_58621903,1,NA
SYN_58621904,2,7
SYN_58621905,1,6
SYN_58621906,2,5
SYN_58621907,2,4
SYN_58621908,2,5
SYN_58621909,2,3
SYN_58621910,2,6
SYN_58621911,2,4
SYN_58621912,2,3
SYN_58621913,1,4
SYN_58621914,2,NA
SYN_58621915,2,5
SYN_58621916,1,3
SYN_58621917,2,3
SYN_58621918,1,4
SYN_58621919,2,6
SYN_58621920,1,4
SYN_58621921,2,5
SYN_58621922,2,4
SYN_58621923,2,3
SYN_58621924,1,6
SYN_58621925,2,5
SYN_58621926,2,6
SYN_58621927,1,5
SYN_58621928,2,6
SYN_58621929,2,7
SYN_58621930,2,7
SYN_58621931,1,6
SYN_58621932,1,4
SYN_58621933,2,3
SYN_58621934,2,2
SYN_58621935,2,3
SYN_58621936,2,5
SYN_58621937,2,4
SYN_58621938,1,4
SYN_58621939,2,5
SYN_58621940,2,8
SYN_58621941,2,NA
SYN_58621942,2,4
SYN_58621943,2,4
SYN_58621944,2,4
SYN_58621945,2,3
SYN_58621946,2,6
SYN_58621947,2,5
SYN_58621948,2,8
SYN_58621949,1,4
SYN_58621950,2,4
SYN_58621951,2,5
SYN_58621952,1,2
SYN_58621953,2,5
SYN_58621954,1,7
SYN_58621955,2,4
SYN_58621956,2,6
SYN_58621957,2,2
SYN_58621958,2,4
SYN_58621959,2,3
SYN_58621960,1,6
SYN_58621961,2,3
SYN_58621962,2,NA
SYN_58621963,2,6
SYN_58621964,2,7
SYN_58621965,2,NA
SYN_58621966,2,5
SYN_58621967,2,2
SYN_58621968,1,8
SYN_58621969,1,5
SYN_58621970,2,3
SYN_58621971,2,NA
SYN_58621972,2,5
SYN_58621973,2,4
SYN_58621974,1,4
SYN_58621975,1,6
SYN_58621976,2,5
SYN_58621977,2,6
SYN_58621978,2,3
SYN_58621979,2,2
SYN_58621980,1,NA
SYN_58621981,2,2
SYN_58621982,2,5
SYN_58621983,1,6
SYN_58621984,1,6
SYN_58621985,2,NA
SYN_58621986,2,3
SYN_58621987,2,6
SYN_58621988,2,3
SYN_58621989,2,3
SYN_58621990,2,3
SYN_58621991,2,4
SYN_58621992,1,4
SYN_58621993,2,5
SYN_58621994,1,4
SYN_58621995,2,NA
SYN_58621996,2,4
SYN_58621997,2,6
SYN_58621998,2,6
SYN_58621999,2,6
SYN_58622000,1,3
SYN_58622001,2,3
SYN_58622002,2,6
SYN_58622003,2,6
SYN_58622004,2,4
SYN_58622005,2,5
SYN_58622006,2,7
SYN_58622007,2,6
SYN_58622008,2,NA
SYN_58622009,2,6
SYN_58622010,1,5
SYN_58622011,2,3
SYN_58622012,1,6
SYN_58622013,2,NA
SYN_58622014,2,6
SYN_58622015,2,5
SYN_58622016,2,4
SYN_58622017,2,3
SYN_58622018,2,5
SYN_58622019,2,3
SYN_58622020,1,6
SYN_58622021,2,4
SYN_58622022,2,4
SYN_58622023,2,3
SYN_58622024,2,3
SYN_58622025,1,3
SYN_58622026,2,4
SYN_58622027,2,5
SYN_58622028,2,2
SYN_58622029,2,3
SYN_58622030,2,6
SYN_58622031,2,3
SYN_58622032,2,5
SYN_58622033,1,5
SYN_58622034,2,4
SYN_58622035,1,3
SYN_58622036,1,6
SYN_58622037,2,6
SYN_58622038,2,3
SYN_58622039,2,NA
SYN_58622040,2,7
SYN_58622041,2,6
SYN_58622042,2,4
SYN_58622043,2,2
SYN_58622044,2,7
SYN_58622045,1,4
SYN_58622046,2,7
SYN_58622047,2,4
SYN_58622048,2,3
SYN_58622049,2,7
SYN_58622050,1,6
SYN_58622051,1,3
SYN_58622052,2,3
SYN_58622053,2,4
SYN_58622054,1,NA
SYN_58622055,2,6
SYN_58622056,1,2
SYN_58622057,1,4
SYN_58622058,2,5
SYN_58622059,2,5
SYN_58622060,2,5
SYN_58622061,2,3
SYN_58622062,2,5
SYN_58622063,2,3
SYN_58622064,1,8
SYN_58622065,2,NA
SYN_58622066,1,6
SYN_58622067,1,8
SYN_58622068,2,4
SYN_58622069,1,3
SYN_58622070,2,7
SYN_58622071,1,4
SYN_58622072,2,3
SYN_58622073,2,6
SYN_58622074,2,5
SYN_58622075,1,5
SYN_58622076,2,8
SYN_58622077,2,3
SYN_58622078,1,6
SYN_58622079,1,6
SYN_58622080,1,6
SYN_58622081,1,5
SYN_58622082,1,4
SYN_58622083,2,3
SYN_58622084,1,4
SYN_58622085,2,4
SYN_58622086,1,6
SYN_58622087,1,5
SYN_58622088,2,4
SYN_58622089,1,6
SYN_58622090,1,5
SYN_58622091,2,2
SYN_58622092,2,4
SYN_58622093,2,NA
SYN_58622094,1,5
SYN_58622095,2,4
SYN_58622096,2,5
SYN_58622097,2,7
SYN_58622098,2,7
SYN_58622099,1,3
SYN_58622100,1,4
SYN_58622101,2,NA
SYN_58622102,2,3
SYN_58622103,2,7
SYN_58622104,2,7
SYN_58622105,2,NA
SYN_58622106,2,7
SYN_58622107,2,NA
SYN_58622108,2,6
SYN_58622109,2,1
SYN_58622110,2,5
SYN_58622111,2,3
SYN_58622112,2,6
SYN_58622113,2,3
SYN_58622114,2,4
SYN_58622115,2,3
SYN_58622116,1,5
SYN_58622117,1,5
SYN_58622118,2,6
SYN_58622119,2,6
SYN_58622120,2,5
SYN_58622121,2,5
SYN_58622122,1,7
SYN_58622123,2,4
SYN_58622124,1,5
SYN_58622125,2,3
SYN_58622126,2,6
SYN_58622127,2,4
SYN_58622128,1,5
SYN_58622129,1,5
SYN_58622130,2,1
SYN_58622131,1,5
SYN_58622132,2,3
SYN_58622133,2,5
SYN_58622134,1,6
SYN_58622135,2,5
SYN_58622136,2,6
SYN_58622137,2,3
SYN_58622138,2,3
SYN_58622139,2,6
SYN_58622140,2,4
SYN_58622141,2,6
SYN_58622142,1,NA
SYN_58622143,1,4
SYN_58622144,2,3
SYN_58622145,1,NA
SYN_58622146,1,3
SYN_58622147,2,5
SYN_58622148,2,4
SYN_58622149,2,4
SYN_58622150,2,NA
SYN_58622151,2,7
SYN_58622152,1,3
SYN_58622153,2,7
SYN_58622154,2,6
SYN_58622155,2,4
SYN_58622156,1,7
SYN_58622157,2,3
SYN_58622158,2,NA
SYN_58622159,2,6
SYN_58622160,2,NA
SYN_58622161,2,6
SYN_58622162,1,6
SYN_58622163,1,NA
SYN_58622164,2,5
SYN_58622165,1,7
SYN_58622166,1,NA
SYN_58622167,1,4
SYN_58622168,2,5
SYN_58622169,2,6
SYN_58622170,1,NA
SYN_58622171,1,4
SYN_58622172,2,5
SYN_58622173,1,NA
SYN_58622174,2,5
SYN_58622175,2,NA
SYN_58622176,1,6
SYN_58622177,2,2
SYN_58622178,1,NA
SYN_58622179,1,4
SYN_58622180,2,3
SYN_58622181,1,5
SYN_58622182,1,5
SYN_58622183,2,5
SYN_58622184,2,6
SYN_58622185,2,NA
SYN_58622186,1,6
SYN_58622187,1,7
SYN_58622188,2,4
SYN_58622189,1,3
SYN_58622190,2,4
SYN_58622191,1,5
SYN_58622192,2,2
SYN_58622193,1,4
SYN_58622194,1,4
SYN_58622195,2,3
SYN_58622196,1,5
SYN_58622197,2,3
SYN_58622198,2,3
SYN_58622199,2,5
SYN_58622200,2,NA
SYN_58622201,2,3
SYN_58622202,2,2
SYN_58622203,2,6
SYN_58622204,1,5
SYN_58622205,2,6
SYN_58622206,1,5
SYN_58622207,2,6
SYN_58622208,2,5
SYN_58622209,2,4
SYN_58622210,2,NA
SYN_58622211,2,4
SYN_58622212,1,5
SYN_58622213,2,3
SYN_58622214,2,2
SYN_58622215,2,4
SYN_58622216,2,6
SYN_58622217,1,3
SYN_58622218,1,6
SYN_58622219,1,NA
SYN_58622220,1,5
SYN_58622221,2,6
SYN_58622222,2,5
SYN_58622223,1,5
SYN_58622224,2,1
SYN_58622225,2,6
SYN_58622226,2,3
SYN_58622227,2,4
SYN_58622228,2,NA
SYN_58622229,2,4
SYN_58622230,2,5
SYN_58622231,2,4
SYN_58622232,1,2
SYN_58622233,1,3
SYN_58622234,1,5
SYN_58622235,2,4
SYN_58622236,2,NA
SYN_58622237,2,6
SYN_58622238,1,6
SYN_58622239,1,5
SYN_58622240,2,3
SYN_58622241,2,6
SYN_58622242,1,6
SYN_58622243,2,5
SYN_58622244,2,4
SYN_58622245,1,5
SYN_58622246,1,3
SYN_58622247,2,NA
SYN_58622248,2,3
SYN_58622249,2,6
SYN_58622250,2,7
SYN_58622251,2,1
SYN_58622252,2,7
SYN_58622253,2,7
SYN_58622254,1,6
SYN_58622255,2,7
SYN_58622256,2,1
SYN_58622257,2,8
SYN_58622258,2,4
SYN_58622259,2,3
SYN_58622260,2,4
SYN_58622261,2,4
SYN_58622262,2,5
SYN_58622263,2,6
SYN_58622264,2,3
SYN_58622265,2,3
SYN_58622266,2,2
SYN_58622267,1,7
SYN_58622268,2,NA
SYN_58622269,2,3
SYN_58622270,1,6
SYN_58622271,2,2
SYN_58622272,2,5
SYN_58622273,2,3
SYN_58622274,2,2
SYN_58622275,1,6
SYN_58622276,2,4
SYN_58622277,2,4
SYN_58622278,2,7
SYN_58622279,2,7
SYN_58622280,2,1
SYN_58622281,2,4
SYN_58622282,2,4
SYN_58622283,2,3
SYN_58622284,2,NA
SYN_58622285,2,6
SYN_58622286,1,NA
SYN_58622287,1,7
SYN_58622288,1,NA
SYN_58622289,2,3
SYN_58622290,2,6
SYN_58622291,2,5
SYN_58622292,2,6
SYN_58622293,2,NA
SYN_58622294,2,5
SYN_58622295,2,4
SYN_58622296,2,5
SYN_58622297,2,8
SYN_58622298,2,7
SYN_58622299,2,6
SYN_58622300,2,1
SYN_58622301,2,6
SYN_58622302,2,4
SYN_58622303,2,3
SYN_58622304,1,4
SYN_58622305,2,6
SYN_58622306,2,2
SYN_58622307,2,6
SYN_58622308,2,8
SYN_58622309,1,5
SYN_58622310,2,3
SYN_58622311,1,4
SYN_58622312,2,3
SYN_58622313,1,5
SYN_58622314,2,7
SYN_58622315,1,4
SYN_58622316,1,4
SYN_58622317,1,NA
